,Flight ID,Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled
1690,9898632,Airline A,376,Airport 5,Airport 2,2,4,4,Type A,0.846343,80.89444549999997,3.266276,0.247123,1
1691,4300871,Airline D,421,Airport 1,Airport 3,1,5,6,Type C,0.816413,80.89444549999997,0.814001,0.414677,1
1692,7707709,Airline A,386,Airport 2,Airport 5,12,3,8,Type D,0.020249,35.0,4.820454,0.317801,1
1693,1401234,Airline E,447,Airport 3,Airport 4,17,7,6,Type C,0.542825,7.333333,2.778365,0.828992,0
1694,5074243,Airline B,432,Airport 2,Airport 3,1,6,12,Type B,0.906656,7.0,2.627308,0.003036,1
1695,2860046,Airline E,530,Airport 2,Airport 3,14,2,6,Type E,0.181388,1.333333,4.441183,0.644632,0
1696,1069239,Airline D,336,Airport 1,Airport 3,4,7,10,Type C,0.352645,24.0,3.202068,0.66427,1
1697,7772186,Airline E,662,Airport 2,Airport 2,14,7,4,Type C,0.331054,21.0,0.572396,0.660627,1
1698,3984007,Airline D,438,Airport 4,Airport 4,20,2,9,Type E,0.35594,16.66667,2.532947,0.520595,0
1699,7628090,Airline D,469,Airport 2,Airport 3,16,5,7,Type A,0.041886,12.66667,3.902982,0.611104,0
1700,9730533,Airline D,559,Airport 3,Airport 4,1,1,11,Type E,0.279018,12.66667,3.699901,0.810494,0
1701,2729284,Airline D,662,Airport 3,Airport 3,17,7,6,Type D,0.294856,16.66667,5.053844,0.784197,0
1702,4322253,Airline D,441,Airport 5,Airport 5,14,7,1,Type E,0.865872,73.0,0.124581,0.034625,1
1703,2324000,Airline A,568,Airport 1,Airport 2,19,4,2,Type A,0.452116,1.0,0.853047,0.034241,1
1704,4325575,Airline A,432,Airport 2,Airport 5,22,6,12,Type E,0.447217,32.0,2.745782,0.838945,0
1705,7623599,Airline C,594,Airport 3,Airport 2,2,3,6,Type C,0.380738,9.333333,3.297449,0.57473,0
1706,6024129,Airline A,569,Airport 1,Airport 3,4,1,11,Type B,0.120673,40.0,1.57178,0.957427,1
1707,3197606,Airline D,393,Airport 3,Airport 2,10,6,1,Type C,0.990357,80.89444549999997,4.134008,0.431592,1
1708,9757743,Airline B,557,Airport 4,Airport 4,8,6,11,Type B,0.825825,10.0,0.821739,0.176742,1
1709,8368303,Airline E,357,Airport 1,Airport 2,4,5,5,Type E,0.54092,2.0,0.004246,0.473235,1
1710,7524583,Airline B,425,Airport 5,Airport 4,0,5,1,Type D,0.476364,7.0,4.761957,0.436544,1
1711,5901768,Airline D,366,Airport 4,Airport 4,13,2,3,Type E,0.649255,7.0,1.957784,0.517177,1
1712,8362398,Airline B,500,Airport 2,Airport 4,4,3,12,Type A,0.326431,26.66667,4.987449,0.807947,0
1713,6562819,Airline B,599,Airport 2,Airport 2,7,1,12,Type E,0.050283,1.0,1.589658,0.655584,0
1714,479730,Airline A,375,Airport 1,Airport 2,20,2,12,Type A,0.504317,1.0,0.158622,0.208435,1
1715,9683529,Airline B,540,Airport 4,Airport 2,13,7,7,Type C,0.983978,23.33333,3.862598,0.734477,1
1716,6035553,Airline C,475,Airport 4,Airport 3,15,3,5,Type D,0.182347,16.0,4.179098,0.591896,0
1717,3829173,Airline C,397,Airport 4,Airport 3,5,4,12,Type E,0.527705,10.66667,2.460434,0.578311,1
1718,8593982,Airline A,457,Airport 1,Airport 2,7,4,10,Type A,0.108521,22.22222,0.184626,0.763039,1
1719,6187339,Airline E,557,Airport 1,Airport 2,1,2,1,Type C,0.122032,26.0,3.47067,0.563965,0
1720,1767505,Airline D,594,Airport 2,Airport 3,18,1,1,Type D,0.587192,3.0,0.91072,0.457514,1
1721,2071215,Airline C,530,Airport 3,Airport 5,8,3,8,Type E,0.297414,16.0,4.446908,0.64038,0
1722,6459698,Airline E,496,Airport 2,Airport 3,4,4,11,Type E,0.905684,52.0,1.370116,0.723727,1
1723,1095751,Airline B,502,Airport 5,Airport 5,4,4,9,Type B,0.40617,13.0,4.438532,0.225767,0
1724,8624051,Airline A,426,Airport 1,Airport 2,18,1,7,Type A,0.308034,38.22222,1.067311,0.559181,1
1725,4961754,Airline A,509,Airport 4,Airport 2,3,2,3,Type A,0.545592,56.0,2.982439,0.458172,1
1726,1217904,Airline C,352,Airport 1,Airport 2,15,5,12,Type C,0.794974,51.0,3.947813,0.039903,1
1727,9960373,Airline B,488,Airport 4,Airport 3,15,7,6,Type D,0.01942,31.0,0.202196,0.834439,1
1728,7647114,Airline A,662,Airport 1,Airport 2,15,6,3,Type A,0.60552,32.88889,2.052915,0.424555,0
1729,7760642,Airline B,456,Airport 5,Airport 3,6,7,10,Type E,0.773427,46.0,0.69324,0.072689,1
1730,2391954,Airline D,612,Airport 1,Airport 3,17,3,4,Type A,0.103589,39.0,1.992092,0.457899,1
1731,2557428,Airline B,567,Airport 4,Airport 4,23,4,12,Type E,0.902799,18.0,2.363905,0.161481,1
1732,9156376,Airline E,643,Airport 5,Airport 4,20,6,4,Type C,0.264517,3.333333,4.677133,0.704414,0
1733,1234109,Airline E,336,Airport 2,Airport 3,0,6,3,Type A,0.170604,11.0,0.112203,0.571772,1
1734,5172074,Airline E,517,Airport 2,Airport 5,2,5,10,Type C,0.589256,6.0,2.796013,0.270114,0
1735,7030784,Airline A,558,Airport 4,Airport 4,20,6,6,Type A,0.175031,8.666667,3.412613,0.950474,0
1736,7415465,Airline A,579,Airport 1,Airport 2,7,1,5,Type A,0.779702,17.77778,0.791456,0.328214,1
1737,2393519,Airline E,620,Airport 5,Airport 2,0,2,11,Type A,0.490102,80.89444549999997,1.652434,0.554997,1
1738,4105813,Airline A,569,Airport 1,Airport 5,6,3,9,Type B,0.109956,64.0,2.652346,0.801568,1
1739,3253392,Airline D,523,Airport 2,Airport 2,6,1,9,Type D,0.91249,44.0,0.935502,0.513892,1
1740,8798817,Airline B,404,Airport 5,Airport 3,7,2,3,Type E,0.673205,78.0,2.340595,0.960856,1
1741,5867766,Airline A,336,Airport 1,Airport 3,18,1,9,Type D,0.545993,80.89444549999997,3.825127,0.843855,1
1742,6096196,Airline C,633,Airport 3,Airport 5,16,4,12,Type E,0.374341,42.66667,4.426978,0.921019,1
1743,580780,Airline A,439,Airport 4,Airport 4,10,4,3,Type D,0.13486,2.0,1.925807,0.372703,0
1744,2059010,Airline A,464,Airport 4,Airport 4,14,5,4,Type B,0.707518,10.66667,3.086509,0.548355,0
1745,7874220,Airline D,590,Airport 3,Airport 4,8,1,1,Type D,0.813656,22.0,0.000103,0.840166,1
1746,1166219,Airline B,498,Airport 2,Airport 2,16,7,5,Type A,0.125819,2.0,2.751762,0.9035,0
1747,6750035,Airline C,384,Airport 5,Airport 5,10,6,12,Type D,0.494568,32.66667,4.876182,0.944364,1
1748,2781889,Airline E,336,Airport 4,Airport 5,5,4,9,Type E,0.484846,4.0,1.561325,0.879152,1
1749,5356156,Airline E,464,Airport 3,Airport 4,8,2,2,Type C,0.349912,9.333333,2.973881,0.730755,1
1750,7113000,Airline A,509,Airport 3,Airport 4,17,5,4,Type D,0.789342,2.0,3.811418,0.024215,1
1751,2592003,Airline D,579,Airport 2,Airport 2,19,6,10,Type D,0.09953,22.0,3.244665,0.314953,0
1752,1376533,Airline D,487,Airport 2,Airport 2,1,3,2,Type D,0.205019,27.0,2.0925,0.128936,0
1753,7803095,Airline E,502,Airport 1,Airport 3,3,1,8,Type E,0.001603,39.0,0.962878,0.154759,1
1754,87403,Airline C,368,Airport 4,Airport 3,17,7,9,Type D,0.372985,12.0,2.318507,0.290907,1
1755,3490825,Airline A,604,Airport 1,Airport 2,0,4,3,Type A,0.391178,23.11111,0.936961,0.084083,1
1756,3516604,Airline C,662,Airport 3,Airport 5,10,7,9,Type E,0.866994,39.0,3.479601,0.243032,1
1757,633938,Airline B,630,Airport 5,Airport 2,2,6,6,Type C,0.74581,43.0,2.209564,0.956979,1
1758,1148005,Airline E,621,Airport 5,Airport 2,7,2,6,Type A,0.084472,10.0,4.449399,0.311944,0
1759,5039173,Airline B,534,Airport 2,Airport 2,4,1,7,Type E,0.740956,2.0,0.966612,0.159713,1
1760,5699650,Airline A,395,Airport 1,Airport 2,19,7,12,Type A,0.7754,1.0,1.0443,0.808088,1
1761,152532,Airline A,413,Airport 5,Airport 2,20,2,5,Type D,0.281724,28.66667,2.787525,0.828505,1
1762,5498165,Airline A,565,Airport 5,Airport 2,21,5,6,Type B,0.015461,14.0,0.830073,0.314038,1
1763,9615253,Airline A,589,Airport 1,Airport 2,21,4,11,Type A,0.215162,3.555556,1.669775,0.313309,0
1764,8651611,Airline D,406,Airport 5,Airport 2,4,4,1,Type C,0.249941,6.0,1.454607,0.24176,1
1765,4960735,Airline A,545,Airport 1,Airport 2,10,5,3,Type A,0.916622,38.22222,0.573843,0.442419,1
1766,269544,Airline D,511,Airport 5,Airport 4,11,2,12,Type A,0.465313,27.0,0.909554,0.087232,1
1767,2261431,Airline A,549,Airport 1,Airport 2,21,7,9,Type A,1.018396,17.77778,0.874705,0.75277,1
1768,2732963,Airline A,535,Airport 3,Airport 4,8,1,12,Type D,0.789148,19.33333,4.644912,0.822226,1
1769,5512228,Airline D,540,Airport 2,Airport 5,20,2,5,Type A,0.287108,4.0,0.355029,0.663682,1
1770,6683033,Airline A,336,Airport 1,Airport 2,12,1,5,Type A,0.945362,9.777778,2.130391,0.47385,1
1771,6084729,Airline A,662,Airport 1,Airport 2,21,6,8,Type A,0.216725,12.44444,1.193402,0.325083,0
1772,1300312,Airline C,641,Airport 3,Airport 5,19,5,11,Type D,0.036118,11.0,3.008008,0.409446,0
1773,1624766,Airline E,498,Airport 3,Airport 2,2,3,11,Type C,0.608538,59.0,2.564061,0.423837,1
1774,6653581,Airline A,381,Airport 1,Airport 2,12,1,2,Type A,0.441743,23.11111,2.314351,0.749273,1
1775,2866631,Airline D,556,Airport 4,Airport 4,21,4,7,Type E,0.329426,26.0,4.050646,0.92806,0
1776,5360251,Airline E,353,Airport 4,Airport 2,10,6,9,Type B,0.687208,8.0,4.924118,0.070586,1
1777,1997900,Airline A,662,Airport 1,Airport 2,10,4,7,Type A,0.950104,8.0,1.986075,1.072523,1
1778,5731250,Airline A,483,Airport 1,Airport 2,20,6,12,Type A,0.422176,6.222222,0.739721,1.023976,1
1779,471451,Airline D,440,Airport 3,Airport 2,19,4,5,Type E,0.325014,34.0,4.814418,0.117732,0
1780,8619174,Airline D,558,Airport 5,Airport 5,20,2,6,Type C,0.533851,12.0,4.917829,0.183585,0
1781,7606031,Airline A,453,Airport 1,Airport 2,6,7,4,Type A,0.753184,13.33333,0.307734,0.350545,1
1782,1033756,Airline C,471,Airport 4,Airport 3,16,2,12,Type D,0.202906,24.66667,4.505221,0.559666,0
1783,4729152,Airline E,420,Airport 2,Airport 2,15,2,7,Type A,0.912679,80.89444549999997,3.321011,0.134476,1
1784,4014259,Airline A,562,Airport 1,Airport 2,13,7,1,Type A,0.754417,4.444444,2.304984,0.225377,0
1785,1789684,Airline A,530,Airport 1,Airport 2,0,6,4,Type A,0.725162,1.0,2.289348,1.01551,0
1786,4880792,Airline B,605,Airport 5,Airport 4,10,6,3,Type C,0.904196,6.0,4.456865,0.109301,1
1787,7365764,Airline A,337,Airport 2,Airport 2,12,7,4,Type B,0.907265,39.0,4.426378,0.398878,1
1788,6105280,Airline E,378,Airport 4,Airport 3,0,4,1,Type E,0.13555,6.0,0.588231,0.763002,1
1789,2149476,Airline D,448,Airport 1,Airport 4,1,1,12,Type C,0.145076,26.0,0.717579,0.888583,1
1790,1666516,Airline A,611,Airport 1,Airport 2,8,6,2,Type A,0.861949,23.11111,0.294449,0.378048,1
1791,7827427,Airline E,357,Airport 1,Airport 5,12,4,12,Type B,0.95688,10.0,0.455145,0.164438,1
1792,5624918,Airline A,415,Airport 5,Airport 2,4,1,11,Type D,0.666514,2.0,1.766426,0.737012,1
1793,8900599,Airline C,642,Airport 1,Airport 3,8,7,9,Type E,0.411317,10.0,3.619792,0.772558,0
1794,5270004,Airline A,552,Airport 1,Airport 2,12,2,7,Type A,0.783473,5.333333,0.886732,1.102538,1
1795,2988550,Airline A,608,Airport 1,Airport 2,4,6,6,Type A,0.328812,5.333333,2.000751,0.156985,0
1796,1985132,Airline A,490,Airport 1,Airport 2,14,3,2,Type A,1.097966,19.55556,2.050708,0.798098,1
1797,9641670,Airline E,662,Airport 2,Airport 5,6,2,1,Type B,0.431085,33.0,3.531074,0.417293,0
1798,5886972,Airline A,354,Airport 5,Airport 2,13,5,2,Type B,0.931686,1.333333,2.325524,0.914629,1
1799,6925688,Airline A,478,Airport 1,Airport 4,15,1,7,Type C,0.430798,25.0,1.477587,0.407831,0
1800,4920496,Airline C,470,Airport 3,Airport 3,5,3,2,Type C,0.92814,8.0,0.622017,0.44596,1
1801,3478806,Airline D,471,Airport 5,Airport 2,1,2,3,Type A,0.335685,33.0,2.468259,0.126797,0
1802,9353342,Airline B,374,Airport 1,Airport 2,15,6,8,Type D,0.760543,49.0,3.597995,0.320937,1
1803,3306444,Airline A,555,Airport 1,Airport 2,18,3,7,Type A,1.051002,43.55556,1.370608,0.450946,1
1804,8036247,Airline E,377,Airport 2,Airport 2,4,4,12,Type A,0.645981,13.0,3.60741,0.017509,1
1805,6758746,Airline B,366,Airport 5,Airport 5,3,1,11,Type B,0.677565,25.0,1.676098,0.437574,1
1806,5681546,Airline C,336,Airport 1,Airport 5,13,5,11,Type A,0.102886,47.0,0.33398,0.336319,1
1807,9133558,Airline C,425,Airport 1,Airport 4,5,4,11,Type A,0.47422,1.0,3.85549,0.80384,1
1808,7442310,Airline A,514,Airport 1,Airport 2,7,3,9,Type A,0.986755,24.0,0.54931,0.120502,1
1809,8077637,Airline A,528,Airport 3,Airport 4,23,2,12,Type C,0.24091,36.0,3.281425,0.760211,0
1810,5111829,Airline B,477,Airport 5,Airport 5,2,1,4,Type C,0.788363,8.666667,4.021464,0.714012,1
1811,2512673,Airline E,433,Airport 5,Airport 2,3,6,7,Type D,0.67571,18.0,0.69555,0.241782,1
1812,7562358,Airline A,459,Airport 3,Airport 2,0,5,1,Type C,0.222986,35.0,2.992474,0.083272,0
1813,6060590,Airline C,432,Airport 5,Airport 2,1,2,11,Type D,0.282791,1.333333,3.446872,0.841833,0
1814,4027110,Airline B,662,Airport 1,Airport 2,12,5,11,Type E,0.427561,14.0,3.932654,0.24943,0
1815,719995,Airline D,377,Airport 5,Airport 2,8,6,2,Type C,0.125129,10.0,0.738333,0.14556,1
1816,2900820,Airline A,422,Airport 1,Airport 2,11,7,7,Type A,1.013371,1.0,2.06279,0.403916,1
1817,3121471,Airline E,499,Airport 4,Airport 2,9,1,2,Type C,0.739358,6.0,0.470743,0.400883,1
1818,7842335,Airline D,390,Airport 5,Airport 4,9,3,6,Type C,0.364964,15.0,2.597917,0.326088,1
1819,8802465,Airline B,504,Airport 2,Airport 4,17,5,10,Type E,0.299665,4.0,2.417063,0.976481,0
1820,5111191,Airline A,336,Airport 1,Airport 2,11,1,12,Type A,0.789579,24.0,0.554415,0.990923,1
1821,894809,Airline D,512,Airport 1,Airport 2,21,5,9,Type A,0.424221,17.0,1.709654,0.872975,0
1822,4160557,Airline A,455,Airport 1,Airport 2,15,2,11,Type A,0.329337,1.0,0.411089,0.448614,1
1823,8108709,Airline E,425,Airport 2,Airport 2,22,5,5,Type A,0.430151,9.0,2.128631,0.96287,1
1824,3675846,Airline A,470,Airport 1,Airport 2,5,7,10,Type A,0.971297,1.0,0.088777,0.769517,1
1825,3678520,Airline E,445,Airport 2,Airport 4,23,2,7,Type B,0.068607,8.666667,4.444576,0.831995,0
1826,3144058,Airline E,459,Airport 4,Airport 2,23,2,1,Type E,0.368358,8.0,0.817437,0.500875,1
1827,649904,Airline B,576,Airport 3,Airport 4,20,1,8,Type B,0.962339,34.0,4.430089,0.160617,1
1828,7418753,Airline A,662,Airport 2,Airport 5,23,4,9,Type B,0.014832,7.333333,4.517887,0.886886,0
1829,1986479,Airline A,336,Airport 1,Airport 2,9,6,5,Type A,0.99064,12.44444,1.129193,0.54723,1
1830,9233984,Airline A,476,Airport 1,Airport 2,14,5,6,Type A,0.474834,33.77778,1.244314,1.089624,0
1831,8472991,Airline B,371,Airport 1,Airport 2,8,3,11,Type C,0.189518,19.0,1.509568,0.254861,1
1832,3181424,Airline B,465,Airport 1,Airport 2,23,2,8,Type A,0.01498,16.0,4.984373,0.992379,0
1833,930608,Airline B,540,Airport 5,Airport 4,1,4,4,Type A,0.070523,55.0,3.553861,0.222425,1
1834,6609146,Airline A,662,Airport 4,Airport 3,17,2,2,Type B,0.171843,6.0,4.959041,0.368167,0
1835,9334220,Airline A,467,Airport 1,Airport 2,11,4,10,Type A,0.125409,80.89444549999997,1.036992,0.668269,1
1836,1373819,Airline A,512,Airport 3,Airport 3,2,4,8,Type A,0.33585,46.0,4.615083,0.693323,1
1837,7250332,Airline D,408,Airport 4,Airport 3,6,3,2,Type E,0.044893,10.0,2.241173,0.720282,1
1838,2271317,Airline C,403,Airport 3,Airport 5,8,4,5,Type E,0.692216,67.0,4.334144,0.476252,1
1839,1208644,Airline A,398,Airport 1,Airport 2,7,3,6,Type A,0.818907,42.0,0.654633,0.076827,1
1840,2972995,Airline D,428,Airport 3,Airport 2,5,1,5,Type B,0.887464,80.0,3.184272,0.496048,1
1841,8016548,Airline A,452,Airport 3,Airport 3,0,2,6,Type B,0.549128,35.0,3.393518,0.334688,0
1842,7286399,Airline A,642,Airport 4,Airport 2,13,3,6,Type C,0.94651,22.0,3.280853,0.657656,1
1843,8494002,Airline C,465,Airport 4,Airport 2,15,6,3,Type D,0.005645,1.0,2.235138,0.182276,0
1844,3530105,Airline E,555,Airport 3,Airport 3,15,7,11,Type B,0.134018,19.0,3.619581,0.393912,0
1845,1413553,Airline A,529,Airport 1,Airport 2,3,2,11,Type A,0.393166,5.333333,0.798658,1.086884,1
1846,7816414,Airline A,595,Airport 4,Airport 2,5,7,3,Type E,0.789024,11.0,2.979243,0.088867,1
1847,326272,Airline B,336,Airport 5,Airport 5,14,6,9,Type E,0.885389,76.66667,2.771175,0.602334,1
1848,926828,Airline D,534,Airport 5,Airport 2,21,5,3,Type E,0.618134,2.0,1.591698,0.090648,0
1849,1540847,Airline B,522,Airport 1,Airport 2,7,6,3,Type A,0.383236,38.0,4.094319,0.156996,0
1850,7615530,Airline B,490,Airport 3,Airport 4,0,1,11,Type D,0.665846,5.0,0.40436,0.604934,1
1851,3813886,Airline A,607,Airport 2,Airport 4,12,5,2,Type C,0.180899,1.0,1.057198,0.443996,1
1852,1918571,Airline A,487,Airport 1,Airport 2,17,5,7,Type A,0.557874,17.77778,1.177875,0.617061,0
1853,2367826,Airline A,587,Airport 3,Airport 3,17,4,10,Type A,0.507544,3.333333,4.658683,0.879872,0
1854,9065628,Airline A,517,Airport 4,Airport 3,12,6,10,Type C,0.104871,66.66667,3.075798,0.81724,1
1855,2694468,Airline E,524,Airport 5,Airport 2,21,4,4,Type C,0.033873,4.0,4.410334,0.887981,1
1856,2691284,Airline A,531,Airport 2,Airport 4,13,6,1,Type B,0.750105,4.0,2.587849,0.616255,0
1857,5588396,Airline E,480,Airport 5,Airport 3,10,5,6,Type D,0.534706,1.0,3.92728,0.489643,0
1858,5041710,Airline E,656,Airport 4,Airport 3,6,4,5,Type D,0.332239,12.0,1.828987,0.459198,0
1859,9230759,Airline A,607,Airport 3,Airport 4,17,7,11,Type B,0.437229,1.0,4.275712,0.739809,0
1860,9382744,Airline C,494,Airport 4,Airport 5,20,2,2,Type E,0.957703,20.0,2.00843,0.5213,1
1861,8630693,Airline D,517,Airport 4,Airport 3,21,6,6,Type A,0.384914,21.0,2.994156,0.105769,0
1862,4892850,Airline B,548,Airport 5,Airport 2,3,6,1,Type D,0.103479,1.0,1.079407,0.141939,1
1863,8463500,Airline E,581,Airport 2,Airport 2,16,4,3,Type B,0.463602,8.0,4.802165,0.357083,0
1864,9959412,Airline D,661,Airport 4,Airport 3,18,6,4,Type C,0.648048,53.0,3.507296,0.067823,1
1865,5702507,Airline C,590,Airport 5,Airport 3,13,5,3,Type B,0.012113,18.0,4.494274,0.239231,0
1866,9194879,Airline B,482,Airport 2,Airport 5,9,4,6,Type E,0.332341,17.0,1.039315,0.656401,1
1867,7821620,Airline B,418,Airport 3,Airport 2,5,4,11,Type A,0.393514,35.0,0.338422,0.01243,1
1868,381596,Airline E,599,Airport 3,Airport 2,17,3,4,Type E,0.463715,37.0,1.886046,0.604093,0
1869,2307395,Airline A,528,Airport 1,Airport 3,3,7,1,Type C,0.301684,28.66667,2.783427,0.772357,0
1870,9234821,Airline C,401,Airport 5,Airport 2,10,7,5,Type C,0.666922,53.0,4.011849,0.170154,1
1871,5949272,Airline E,585,Airport 2,Airport 4,12,3,5,Type C,0.944709,7.0,1.988632,0.180969,1
1872,6800236,Airline C,651,Airport 4,Airport 3,7,5,9,Type C,0.913998,2.0,1.349792,0.028856,1
1873,5624558,Airline A,500,Airport 3,Airport 3,9,2,8,Type B,0.664393,14.0,1.862726,0.51245,0
1874,647197,Airline A,656,Airport 1,Airport 2,22,6,8,Type A,0.606884,50.66667,1.759019,0.736411,1
1875,5515970,Airline A,576,Airport 1,Airport 2,10,1,5,Type A,0.925815,1.777778,0.840545,0.514023,1
1876,1280423,Airline A,384,Airport 1,Airport 2,2,6,8,Type A,0.935937,22.22222,2.447914,0.43813,1
1877,4794845,Airline D,542,Airport 3,Airport 2,14,1,10,Type C,0.829573,36.0,0.874895,0.454413,1
1878,313139,Airline B,336,Airport 2,Airport 2,7,7,7,Type E,0.157846,12.66667,3.765481,0.781528,1
1879,4529971,Airline A,535,Airport 1,Airport 2,19,5,1,Type A,0.125432,7.111111,1.672909,0.037704,0
1880,8859715,Airline C,397,Airport 2,Airport 5,17,2,12,Type D,0.983193,11.0,1.165478,0.783819,1
1881,1357954,Airline D,519,Airport 5,Airport 2,20,2,7,Type E,0.959654,1.333333,3.768068,0.666342,1
1882,5880623,Airline E,567,Airport 5,Airport 2,0,2,11,Type A,0.564378,10.0,2.237701,0.241427,0
1883,1972890,Airline A,441,Airport 1,Airport 2,23,3,8,Type A,1.093064,1.0,1.705996,0.590332,1
1884,6349997,Airline A,662,Airport 1,Airport 2,7,5,3,Type A,0.870547,33.77778,1.655643,0.055452,1
1885,7268201,Airline A,407,Airport 2,Airport 5,2,1,9,Type B,0.51738,68.0,0.553217,0.379589,1
1886,5090727,Airline A,336,Airport 1,Airport 2,0,2,8,Type A,0.489331,26.66667,2.099958,0.195798,1
1887,7490547,Airline C,497,Airport 5,Airport 2,19,5,2,Type A,0.592863,32.0,3.407375,0.0223,0
1888,2151158,Airline D,636,Airport 5,Airport 4,15,6,6,Type D,0.515802,19.0,4.102934,0.357089,0
1889,358612,Airline A,497,Airport 1,Airport 2,8,1,4,Type A,1.093803,4.444444,1.119415,0.816876,1
1890,1237251,Airline A,440,Airport 1,Airport 2,16,7,3,Type A,0.59046,1.0,0.487654,1.03615,1
1891,9020899,Airline C,336,Airport 4,Airport 3,15,3,11,Type E,0.835921,12.0,1.631068,0.662264,1
1892,7110657,Airline A,442,Airport 1,Airport 2,22,4,6,Type A,0.913624,36.44444,2.253673,0.452216,1
1893,6914373,Airline B,385,Airport 5,Airport 3,5,1,10,Type D,0.071406,64.0,4.690093,0.999496,1
1894,7726909,Airline A,524,Airport 2,Airport 4,22,7,9,Type C,0.087007,16.0,2.609332,0.282944,0
1895,2996793,Airline A,532,Airport 1,Airport 2,6,7,2,Type A,0.75981,11.55556,0.746989,0.210523,1
1896,8180657,Airline A,405,Airport 1,Airport 2,23,7,10,Type A,0.359108,15.11111,1.825778,0.521643,1
1897,9385231,Airline B,467,Airport 1,Airport 2,15,6,10,Type D,0.657527,16.0,3.829965,0.504911,0
1898,4624225,Airline B,644,Airport 5,Airport 2,7,1,10,Type B,0.144626,29.0,4.277331,0.354823,0
1899,7841053,Airline D,457,Airport 2,Airport 2,9,1,5,Type B,0.397068,39.0,0.155419,0.695499,1
1900,249455,Airline A,454,Airport 1,Airport 2,13,4,6,Type A,0.20247,40.88889,0.024335,0.206847,1
1901,219773,Airline E,518,Airport 3,Airport 2,10,2,4,Type E,0.282093,31.0,1.985778,0.51034,0
1902,1213078,Airline A,359,Airport 1,Airport 2,1,6,7,Type A,0.188299,15.11111,0.381242,0.562643,1
1903,3658777,Airline A,594,Airport 2,Airport 2,11,7,2,Type D,0.970579,59.33333,4.024909,0.823786,1
1904,2144926,Airline D,458,Airport 3,Airport 5,19,4,7,Type B,0.395058,24.66667,2.664219,0.926968,0
1905,4162182,Airline A,384,Airport 1,Airport 2,19,1,2,Type A,1.001189,14.22222,2.06337,0.746174,1
1906,852064,Airline A,553,Airport 1,Airport 2,12,6,1,Type A,1.071172,15.11111,0.442283,0.343543,1
1907,504028,Airline E,451,Airport 4,Airport 2,14,3,11,Type B,0.909563,34.0,3.136114,0.689611,1
1908,2329225,Airline D,412,Airport 4,Airport 3,11,1,5,Type C,0.45496,17.0,2.90086,0.251371,1
1909,6619541,Airline D,507,Airport 1,Airport 4,12,3,2,Type C,0.778897,21.0,1.701892,0.966544,1
1910,8958719,Airline C,605,Airport 1,Airport 2,7,5,8,Type C,0.153699,6.666667,2.785407,0.822362,0
1911,7830331,Airline A,458,Airport 1,Airport 2,15,3,12,Type A,0.194833,48.0,1.472569,0.485089,1
1912,8571881,Airline D,403,Airport 5,Airport 3,2,1,12,Type E,0.876901,14.66667,4.447439,0.784344,1
1913,3821073,Airline C,336,Airport 3,Airport 3,12,4,12,Type D,0.03112,24.0,0.278192,0.408656,1
1914,8508376,Airline C,354,Airport 1,Airport 2,11,1,8,Type C,0.972327,63.0,4.116869,0.07461,1
1915,6688562,Airline E,451,Airport 4,Airport 5,18,1,1,Type B,0.672134,50.0,4.900782,0.706769,1
1916,163764,Airline E,369,Airport 3,Airport 3,1,5,4,Type C,0.419613,52.0,3.658875,0.404614,1
